Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2
1992.03,-1.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1993.03,0.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1994.03,1.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1995.03,4.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1996.03,5.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1997.03,4.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1998.03,2.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1999.03,1.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2000.03,2,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2001.03,3.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2002.03,3.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2003.03,3.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2004.03,4.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2005.03,3.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2006.03,3.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2007.03,2.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2008.03,2.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2009.03,1.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2010.03,-1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2011.03,1.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2012.03,1.6,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2013.03,1.7,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2014.03,2.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2015.03,2.6,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2016.03,2.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2017.03,3.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2018.03,3.7,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
2019.03,4,PROVISIONAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Total,Service industries
1979.03,0.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1980.03,0.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1981.03,0.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1982.03,1.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1983.03,2.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1984.03,2.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1985.03,2.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1986.03,2.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1987.03,1.8,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1988.03,1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1989.03,1.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1990.03,1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1991.03,1.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1992.03,0.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1993.03,0.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1994.03,0.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1995.03,1.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1996.03,1.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1997.03,1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1998.03,0.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1999.03,0.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2000.03,0.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2001.03,1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2002.03,1.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2003.03,1.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2004.03,1.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2005.03,1.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2006.03,2,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2007.03,1.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2008.03,2.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2009.03,1.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2010.03,0.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2011.03,0.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2012.03,1,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2013.03,0.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2014.03,1.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2015.03,1.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2016.03,1.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2017.03,1.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2018.03,1.7,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
2019.03,1.5,PROVISIONAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting - Industry Level (ANZSIC06),Capital,Former Measured Sector
1997.03,1.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
1998.03,1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
1999.03,0.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2000.03,1.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2001.03,1.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2002.03,1.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2003.03,1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2004.03,2.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2005.03,1.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2006.03,1.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2007.03,1.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2008.03,1.8,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2009.03,1.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2010.03,0.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2011.03,0.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2012.03,0.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2013.03,0.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2014.03,1.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2015.03,1.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
2016.03,1,FINAL,Percent,Productivity Statistics - PRD,Productivity Growth Accounting (ANZSIC06),"Annual percentage change, capital inputs index, contribution to output growth, measured sector (ANZSIC06)",
